cliente,poupanca,cdb,renda,segmentacao,seguro
764029835,"1454,00","2579,00","66966,00",40,0
869903820,"1241,00","2625,00","45075,00",40,1
784258700,"1500,00","4634,00","36753,00",40,1
871474342,"1137,00","5492,00","60269,00",40,1
711734009,"870,00","6961,00","61810,00",36,0
718979294,"912,00","6685,00","69321,00",39,1
891235405,"1000,00","3112,00","68205,00",40,1
796252882,"758,00","8939,00","56873,00",40,1
792941796,"1004,00","2009,00","47886,00",60,1
725111305,"1469,00","506,00","14386,00",20,0
831242280,"1179,00","6069,00","43086,00",40,0
760052623,"1417,00","5021,00","56760,00",40,0
725333921,"771,00","5639,00","95447,00",15,0
763827275,"1291,00","6935,00","23617,00",40,0
748992698,"49,00","5971,00","46278,00",35,0
848147930,"1475,00","6809,00","18795,00",44,1
745383539,"178,00","680,00","82399,00",40,0
762385930,"952,00","4126,00","43218,00",35,0
794861207,"510,00","4067,00","46188,00",40,1
721555695,"596,00","8186,00","53852,00",50,1
753975673,"223,00","8955,00","24141,00",99,1
713100957,"290,00","1356,00","95592,00",35,0
870029311,"80,00","9393,00","52724,00",50,1
767975112,"1401,00","8279,00","31315,00",40,0
808358637,"227,00","1650,00","82226,00",40,0
861385669,"322,00","892,00","20550,00",40,0
802976004,"1278,00","7643,00","21286,00",40,1
786606701,"1391,00","2699,00","40856,00",45,1
802376907,"463,00","3185,00","68401,00",40,0
863837226,"449,00","8045,00","67631,00",40,1
881391502,"714,00","7285,00","5142,00",35,0
875704398,"1075,00","9052,00","78372,00",40,1
830255197,"695,00","6785,00","48593,00",33,0
810311784,"354,00","6008,00","87597,00",40,1
720037778,"1498,00","3860,00","81191,00",36,1
818472223,"590,00","7536,00","8806,00",40,1
838773848,"80,00","8698,00","27388,00",40,0
808824908,"340,00","6849,00","12795,00",50,1
857775001,"1319,00","9869,00","72208,00",40,0
895924997,"701,00","6129,00","6634,00",40,0
738495905,"168,00","4569,00","7530,00",40,1
743244196,"242,00","5122,00","69345,00",40,0
845918051,"1152,00","6841,00","17269,00",40,1
894590184,"1044,00","3859,00","42103,00",16,0
766776639,"835,00","5885,00","95878,00",40,1
831123999,"135,00","5953,00","74115,00",40,1
715282856,"806,00","8238,00","91038,00",40,0
722436008,"148,00","4976,00","77758,00",40,1
773606497,"676,00","6586,00","37165,00",40,1
732664901,"1321,00","5177,00","6211,00",60,1
790727384,"1479,00","6710,00","82146,00",40,1
898168552,"434,00","1415,00","15583,00",40,0
835908804,"110,00","9947,00","24785,00",40,1
791663489,"1104,00","5125,00","66148,00",40,1
859687620,"45,00","6845,00","95864,00",45,1
837048507,"1126,00","947,00","64938,00",40,1
796733965,"408,00","3673,00","78622,00",16,0
725450576,"745,00","5996,00","91015,00",40,1
895153991,"427,00","5091,00","51690,00",40,0
720636083,"250,00","3575,00","10690,00",16,1
772861987,"1001,00","6768,00","33790,00",40,1
723199119,"118,00","9403,00","65878,00",38,0
883729222,"786,00","1771,00","52419,00",10,0
808380247,"25,00","9358,00","14293,00",40,0
777645718,"1463,00","5197,00","5910,00",40,1
860615678,"212,00","7643,00","50253,00",24,1
815853660,"667,00","6239,00","87610,00",40,0
725726395,"1329,00","6674,00","23136,00",45,1
765497320,"1405,00","4604,00","68265,00",80,1
793912151,"1460,00","9514,00","48789,00",40,1
757979726,"1253,00","5134,00","51248,00",40,1
746424379,"556,00","1129,00","20349,00",20,0
820240919,"142,00","7453,00","73916,00",20,1
857087317,"95,00","1101,00","27387,00",40,1
745422151,"742,00","5426,00","10699,00",40,1
775976541,"349,00","1817,00","28214,00",40,1
881624604,"1326,00","8801,00","96540,00",30,0
753930594,"100,00","7824,00","69718,00",40,1
809806219,"917,00","8472,00","51845,00",40,1
838673270,"1138,00","3423,00","93651,00",40,1
732605331,"670,00","9647,00","82363,00",40,0
809793083,"336,00","2308,00","14588,00",40,1
786481397,"1395,00","8672,00","78551,00",40,1
772421441,"541,00","9817,00","68653,00",45,0
754590568,"925,00","9287,00","82229,00",55,0
828053992,"1194,00","1091,00","41814,00",38,1
834963115,"469,00","470,00","98331,00",40,1
743578799,"320,00","7174,00","82281,00",20,1
798640815,"1234,00","8441,00","82379,00",40,0
782343110,"86,00","2085,00","33182,00",25,1
849410728,"1384,00","426,00","20293,00",40,1
708265323,"1122,00","2429,00","53687,00",40,1
817707474,"967,00","3044,00","95117,00",40,1
867963074,"906,00","3824,00","90702,00",40,1
736345077,"1293,00","6876,00","51081,00",99,0
867130276,"1281,00","5935,00","12816,00",15,1
858300833,"1406,00","4543,00","61018,00",48,1
834587664,"295,00","6995,00","56741,00",30,1
893254304,"656,00","8302,00","39670,00",40,0
887311486,"299,00","5533,00","26717,00",48,0
819553285,"1278,00","6307,00","97859,00",25,1
827195557,"16,00","8536,00","14681,00",40,1
734431867,"152,00","2949,00","87507,00",40,1
798331346,"1309,00","2954,00","99999,00",50,1
853463120,"1452,00","7317,00","52883,00",40,1
773331417,"494,00","8676,00","24545,00",30,0
779336169,"849,00","6458,00","16494,00",40,1
807931598,"940,00","2455,00","67737,00",45,0
802174682,"693,00","3703,00","14480,00",56,1
872169265,"1500,00","1664,00","15565,00",48,1
843956309,"522,00","1308,00","18907,00",50,1
829357028,"204,00","5892,00","78130,00",50,1
846470836,"133,00","5883,00","61698,00",32,0
764485759,"685,00","1688,00","31875,00",50,1
857113977,"866,00","1746,00","95322,00",40,1
863355814,"870,00","8064,00","65414,00",60,1
774224156,"796,00","4061,00","45437,00",40,1
892533885,"208,00","6472,00","43483,00",42,0
761326662,"1273,00","515,00","54086,00",40,1
736172199,"849,00","1091,00","96007,00",20,1
768373420,"975,00","7692,00","53465,00",40,1
794940321,"324,00","2407,00","47347,00",60,1
851802795,"595,00","9198,00","78871,00",52,1
859064929,"831,00","6820,00","92485,00",20,0
761062431,"1282,00","5115,00","77712,00",40,0
824132598,"1498,00","6701,00","62743,00",50,1
757334640,"1259,00","2259,00","59159,00",60,1
845392727,"865,00","1825,00","25878,00",32,0
803898397,"95,00","8046,00","21575,00",40,1
822434985,"89,00","4010,00","51268,00",40,1
873300162,"832,00","5990,00","7515,00",40,1
798065835,"902,00","441,00","51862,00",40,1
763857477,"441,00","1841,00","7211,00",40,0
847854789,"242,00","7273,00","54599,00",40,1
819680319,"641,00","7482,00","86744,00",20,1
863170575,"1498,00","7423,00","45736,00",40,1
770185392,"575,00","6548,00","52986,00",50,1
701713646,"658,00","5087,00","87712,00",40,0
815943650,"1298,00","5448,00","54906,00",40,1
834831542,"1281,00","3351,00","39609,00",40,1
809711328,"1228,00","5630,00","59450,00",22,1
777661153,"981,00","821,00","21506,00",40,0
739845190,"992,00","4305,00","31461,00",18,0
791884038,"624,00","2697,00","57953,00",32,0
896313613,"397,00","8942,00","63348,00",40,0
825240960,"481,00","1923,00","31784,00",40,0
868632236,"468,00","5226,00","78517,00",40,0
748686976,"1311,00","6562,00","44681,00",33,0
724846043,"1437,00","4053,00","28272,00",40,1
801062395,"983,00","1356,00","91208,00",30,1
888844621,"658,00","3098,00","92432,00",50,1
710414438,"1219,00","9581,00","91042,00",35,0
860654020,"1157,00","5345,00","32693,00",40,1
866763309,"889,00","6985,00","37304,00",75,1
704842636,"1314,00","6239,00","42699,00",40,0
737421842,"1477,00","3170,00","99091,00",40,1
712879910,"454,00","3417,00","81101,00",45,1
785332811,"1342,00","8835,00","82734,00",50,0
876390917,"94,00","6562,00","42197,00",4,1
843790452,"1448,00","5399,00","55068,00",40,0
793077460,"228,00","8321,00","77064,00",20,0
865995287,"445,00","8654,00","88844,00",60,1
772071964,"630,00","1467,00","85527,00",40,1
781911799,"46,00","1122,00","20891,00",80,1
870225316,"360,00","8857,00","7969,00",55,1
812739949,"1370,00","943,00","10177,00",40,1
737998356,"967,00","5146,00","75263,00",40,1
797981426,"1445,00","4668,00","95006,00",40,0
799050036,"924,00","6791,00","95190,00",40,0
742712905,"1016,00","9746,00","50860,00",48,1
750237878,"1047,00","6220,00","69507,00",36,0
882529155,"215,00","1416,00","6144,00",45,1
820639396,"362,00","9183,00","85325,00",40,1
858071678,"465,00","859,00","78797,00",10,0
744561277,"1095,00","685,00","48178,00",40,1
885620821,"1120,00","3860,00","55029,00",40,1
812646879,"1083,00","4253,00","83103,00",30,0
778534778,"772,00","4851,00","15381,00",30,0
898567492,"297,00","3968,00","94962,00",60,1
718124398,"836,00","2400,00","24753,00",40,1
700958797,"285,00","6211,00","99349,00",44,1
771741834,"712,00","2305,00","81829,00",40,1
778936640,"1050,00","3582,00","26852,00",40,1
718441080,"990,00","1032,00","10559,00",4,0
835515672,"1353,00","2278,00","48296,00",40,0
854672578,"312,00","9036,00","13453,00",40,1
860506335,"584,00","4345,00","58629,00",50,1
728359755,"740,00","3336,00","83837,00",40,1
780049752,"948,00","802,00","32301,00",40,1
781755752,"841,00","5668,00","30067,00",45,1
874062175,"1386,00","1402,00","45534,00",60,1
892201211,"470,00","4740,00","48565,00",40,1
868821106,"284,00","2773,00","93805,00",46,1
883931933,"852,00","2957,00","79315,00",50,1
746178568,"794,00","2420,00","68816,00",40,1
870176046,"888,00","2891,00","26029,00",40,0
843004724,"17,00","339,00","49118,00",40,1
777816891,"904,00","1477,00","70064,00",40,1
757141463,"1115,00","9219,00","45631,00",50,1
839888251,"402,00","9148,00","65402,00",20,1
895201577,"373,00","4977,00","31326,00",70,1
725245115,"563,00","1904,00","65025,00",30,1
761929696,"260,00","839,00","37127,00",40,1
749174115,"866,00","718,00","23874,00",4,0
722616930,"209,00","4863,00","10273,00",65,1
890855840,"96,00","29,00","50545,00",40,1
894427140,"973,00","4584,00","36319,00",45,0
778973953,"557,00","4746,00","90224,00",50,1
717769282,"385,00","5677,00","91257,00",55,1
719016673,"11,00","8827,00","51994,00",40,1
706483073,"1400,00","8943,00","20618,00",20,0
876692047,"11,00","2795,00","10191,00",72,1
810163907,"880,00","1606,00","90643,00",40,1
731262930,"357,00","8455,00","70367,00",40,0
781133497,"506,00","2441,00","67614,00",50,1
728507843,"1096,00","6599,00","50733,00",40,1
713185074,"302,00","3603,00","46255,00",41,1
831563320,"1211,00","3885,00","44645,00",28,0
703241453,"442,00","5460,00","61892,00",50,1
853359425,"434,00","3680,00","13094,00",40,1
827531416,"1048,00","128,00","22867,00",65,1
899105711,"436,00","9008,00","40113,00",40,1
871009747,"687,00","7865,00","10332,00",13,0
821827989,"974,00","4529,00","11811,00",10,0
805839259,"941,00","1502,00","73724,00",50,1
846929315,"50,00","5551,00","30157,00",35,0
788264739,"511,00","3868,00","8477,00",40,1
729909899,"628,00","1354,00","63051,00",8,0
792708940,"518,00","2812,00","17464,00",40,1
829612539,"1246,00","4868,00","18177,00",40,1
790105155,"373,00","6963,00","16145,00",40,1
790670705,"35,00","2155,00","41293,00",40,1
820169588,"14,00","1843,00","56296,00",50,1
894358576,"552,00","814,00","87027,00",40,0
823455319,"1268,00","2046,00","6539,00",40,0
846033329,"14,00","2808,00","73126,00",40,0
760688000,"1098,00","7908,00","70685,00",40,1
887203527,"480,00","2254,00","65904,00",40,0
729257322,"542,00","8789,00","84646,00",50,1
746460410,"20,00","4198,00","20912,00",50,1
818147714,"189,00","4652,00","28242,00",40,1
849704793,"824,00","4520,00","58879,00",40,1
854482143,"110,00","297,00","12715,00",40,1
898048671,"887,00","1042,00","22333,00",40,0
771794566,"1276,00","4896,00","94851,00",50,1
871350123,"1037,00","123,00","5140,00",6,0
759834889,"887,00","3629,00","38101,00",48,1
834560894,"55,00","3964,00","29215,00",40,1
878965373,"376,00","8441,00","34377,00",40,1
799060742,"765,00","381,00","43785,00",45,1
882974814,"116,00","4354,00","16660,00",48,1
836178971,"544,00","6645,00","35733,00",40,1
889486787,"485,00","4349,00","99685,00",40,1
747544512,"64,00","1260,00","55294,00",40,1
867265848,"477,00","5503,00","88360,00",24,1
787269312,"469,00","5428,00","46943,00",40,1
827951482,"1451,00","7701,00","66861,00",7,1
802888149,"1492,00","8711,00","28012,00",50,1
872518967,"883,00","2469,00","30590,00",40,1
842209630,"1021,00","9606,00","73678,00",42,1
859649329,"1135,00","7059,00","56870,00",50,1
866660190,"302,00","1031,00","25715,00",55,1
746882769,"1217,00","9244,00","19053,00",40,0
851334061,"827,00","6827,00","39181,00",40,1
871751484,"1361,00","2959,00","9019,00",40,0
848929235,"1112,00","8401,00","56944,00",35,1
857984148,"950,00","8186,00","65895,00",60,1
888311226,"189,00","9537,00","11359,00",40,1
773415501,"1434,00","9633,00","53831,00",60,1
785984848,"840,00","2603,00","83017,00",84,1
856616163,"1236,00","4988,00","65064,00",45,1
815777845,"809,00","5171,00","67286,00",50,1
746800125,"1141,00","1850,00","14028,00",40,1
732181268,"757,00","3199,00","79632,00",40,1
877715486,"649,00","2901,00","55616,00",40,1
827808137,"1312,00","4959,00","58573,00",40,1
765548498,"699,00","6293,00","36495,00",40,0
855206901,"778,00","9908,00","56662,00",20,0
871067254,"17,00","5451,00","39912,00",40,1
715807182,"999,00","3596,00","12387,00",40,1
838118969,"510,00","2194,00","60120,00",40,1
850215380,"925,00","4815,00","52184,00",14,0
898120343,"526,00","4807,00","85362,00",40,1
818674218,"1070,00","4822,00","68329,00",40,1
830412980,"492,00","9098,00","79521,00",20,0
780636858,"473,00","2154,00","64899,00",38,1
731491381,"183,00","3824,00","30518,00",50,1
838589556,"1027,00","5969,00","35968,00",55,1
775469805,"853,00","557,00","12643,00",40,1
752120827,"1298,00","7898,00","53971,00",50,0
750181298,"1317,00","3327,00","83962,00",40,0
730536773,"1382,00","7924,00","11728,00",55,1
887568192,"196,00","1333,00","56235,00",20,0
830944837,"342,00","6152,00","41905,00",40,1
736223292,"165,00","2647,00","17516,00",40,1
706679508,"346,00","5654,00","76823,00",40,1
863895350,"954,00","2259,00","27136,00",40,1
729356027,"1208,00","4423,00","99344,00",40,1
747426586,"1382,00","645,00","48914,00",45,1
835970086,"1284,00","8381,00","25256,00",55,1
879013973,"910,00","1265,00","74294,00",40,0
797695415,"518,00","5272,00","45712,00",40,1
766075587,"677,00","6507,00","78043,00",35,1
764874934,"1306,00","7867,00","32404,00",40,1
755678333,"1065,00","1323,00","11250,00",40,1
786787554,"1270,00","7527,00","16352,00",50,1
704889347,"1274,00","4418,00","5446,00",40,1
736859732,"39,00","7833,00","75379,00",40,1
730120792,"618,00","6019,00","26788,00",40,1
873961085,"579,00","6296,00","20256,00",40,1
789241584,"600,00","3931,00","96702,00",40,1
746284745,"1179,00","7511,00","16348,00",18,1
820750331,"1414,00","1329,00","22172,00",40,1
782198397,"1111,00","7333,00","72658,00",40,1
728586869,"204,00","8291,00","61742,00",55,1
726618978,"1278,00","7529,00","69123,00",40,1
856275156,"1239,00","7781,00","52314,00",40,1
864295611,"439,00","7971,00","83654,00",40,1
840233759,"1464,00","6289,00","24127,00",47,1
743389259,"374,00","6932,00","12695,00",40,1
722581536,"1041,00","650,00","79892,00",60,1
772546690,"420,00","3801,00","12618,00",50,1
795051131,"767,00","9299,00","91628,00",40,0
839038442,"905,00","5970,00","28016,00",40,1
747271585,"814,00","7069,00","16232,00",48,1
789348473,"843,00","7542,00","63519,00",40,1
717389169,"1350,00","4100,00","36329,00",40,1
859874505,"823,00","491,00","76093,00",50,1
756582757,"228,00","8056,00","85465,00",36,0
855256181,"476,00","4144,00","83254,00",40,0
790441841,"1474,00","3776,00","24816,00",40,0
884550332,"1469,00","265,00","61549,00",30,1
811482408,"1117,00","282,00","44133,00",40,1
798401673,"848,00","4062,00","63944,00",4,0
893472947,"1130,00","3565,00","66758,00",40,1
769021662,"176,00","5369,00","65994,00",55,1
758050833,"1205,00","7155,00","82108,00",40,0
842819718,"726,00","4851,00","50557,00",70,1
728773232,"170,00","5851,00","38468,00",35,0
824688470,"727,00","1872,00","90067,00",40,1
711836670,"234,00","1273,00","77235,00",50,1
753110162,"425,00","9763,00","72454,00",35,1
783911228,"137,00","8680,00","11774,00",40,0
754433003,"1229,00","529,00","16652,00",24,0
836688821,"732,00","642,00","75778,00",40,0
758996908,"234,00","854,00","21378,00",50,1
718785932,"539,00","5149,00","62669,00",70,1
885525375,"805,00","9876,00","50736,00",45,1
875639342,"1140,00","9160,00","53226,00",40,1
895727132,"322,00","3276,00","59043,00",40,1
767184711,"456,00","6803,00","33949,00",25,1
858875442,"1245,00","8238,00","83415,00",40,1
844732072,"1280,00","7855,00","80591,00",35,1
794887349,"793,00","6873,00","69820,00",35,1
898995034,"822,00","2800,00","31105,00",40,1
860867640,"1351,00","7483,00","13991,00",84,1
710262118,"595,00","7097,00","59791,00",30,0
865095409,"643,00","992,00","48126,00",50,0
801914120,"668,00","7994,00","31389,00",40,1
817023029,"717,00","5065,00","74602,00",25,0
735711553,"861,00","1578,00","33196,00",40,0
813160529,"1422,00","8493,00","60888,00",50,1
810445737,"908,00","7334,00","52014,00",50,1
705990870,"1472,00","9882,00","41609,00",25,0
706737065,"562,00","9252,00","21810,00",55,1
773686224,"1449,00","5357,00","47993,00",10,0
735168805,"448,00","1006,00","25004,00",50,1
897879649,"1435,00","1778,00","27012,00",40,1
820885618,"915,00","2611,00","98997,00",40,1
738723751,"1154,00","2994,00","42843,00",72,1
726707728,"224,00","4601,00","78202,00",45,1
772695420,"1399,00","4149,00","21324,00",40,1
863284345,"1274,00","5696,00","26994,00",32,0
708966600,"130,00","1379,00","31114,00",50,1
846529720,"594,00","1270,00","9423,00",48,1
